0.0245491, 2044.74
0.0246493, 1373.23
0.0247495, 214.104
0.0248497, 103.896
0.0249499, 79.6297
0.0250501, 88.3465
0.0251503, 155.803
0.0252505, 113.645
0.0253507, 58.2242
0.0254509, 81.6424
0.0255511, 72.9485
0.0256513, 70.1746
0.0257515, 72.031
0.0258517, 136.713
0.0259519, 148.256
0.0260521, 100.556
0.0261523, 209.892
0.0262525, 103.432
0.0263527, 83.1078
0.0264529, 105.88
0.0265531, 91.2045
0.0266533, 61.4086
0.0267535, 69.9805
0.0268537, 60.5474
0.0269539, 114.143
0.0270541, 57.4706
0.0271543, 112.915
0.0272545, 37.7942
0.0273547, 88.6528
0.0274549, 211.946
0.0275551, 19.6441
0.0276553, 73.195
0.0277555, 80.3743
0.0278557, 70.3685
0.0279559, 80.5867
0.0280561, 145.975
0.0281563, 132.276
0.0282565, 52.8672
0.0283567, 8.59259
0.0284569, 125.376
0.0285571, 71.0963
0.0286573, 83.0143
0.0287575, 112.838
0.0288577, 114.499
0.0289579, 84.6323
0.0290581, 140.285
0.0291583, 59.752
0.0292585, 128.804
0.0293587, 30.7171
0.0294589, 147.462
0.0295591, 175.465
0.0296593, 16.569
0.0297595, 69.8404
0.0298597, 71.5295
0.0299599, 10.6848
0.0300601, 161.601
0.0301603, 3874.69
0.0302605, 26233.5
0.0303607, 72193.4
0.0304609, 102810
0.0305611, 93397.5
0.0306613, 53826.2
0.0307615, 14443.6
0.0308617, 2452.6
0.0309619, 527.369
0.0310621, 498.994
0.0311623, 545.818
0.0312625, 552.027
0.0313627, 354.64
0.0314629, 257.364
0.0315631, 170.192
0.0316633, 132.978
0.0317635, 367.838
0.0318637, 90.8562
0.0319639, 224.058
0.0320641, 185.853
0.0321643, 54.0546
0.0322645, 51.5921
0.0323647, 135.745
0.0324649, 173.745
0.0325651, 122.557
0.0326653, 148.432
0.0327655, 112.532
0.0328657, 86.7487
0.0329659, 61.9604
0.0330661, 160.002
0.0331663, 1006.9
0.0332665, 2487.66
0.0333667, 3478.5
0.0334669, 3186.46
0.0335671, 1555.88
0.0336673, 400.44
0.0337675, 282.999
0.0338677, 165.787
0.0339679, 39.1126
0.0340681, 151.753
0.0341683, 151.881
0.0342685, 45.8682
0.0343687, 235.47
0.0344689, 112.524
0.0345691, 119.176
0.0346693, 111.749
0.0347695, 168.55
0.0348697, 26.8385
0.0349699, 102.002
0.0350701, 24.6493
0.0351703, 172
0.0352705, 119.714
0.0353707, 95.9859
0.0354709, 177.928
0.0355711, 242.629
0.0356713, 83.3449
0.0357715, 55.7315
0.0358717, 104.261
0.0359719, 110.253
0.0360721, 197.883
0.0361723, 23.1666
0.0362725, 43.5206
0.0363727, 245.778
0.0364729, 76.2244
0.0365731, 156.468
0.0366733, 35.3439
0.0367735, 60.72
0.0368737, 58.922
0.0369739, 28.6392
0.0370741, 101.755
0.0371743, 33.529
0.0372745, 73.574
0.0373747, 183.664
0.0374749, 2.72976
0.0375751, 117.225
0.0376754, 128.391
0.0377756, 127.526
0.0378757, 180.7
0.037976, 102.547
0.0380762, 169.77
0.0381764, 124.993
0.0382766, 79.4389
0.0383768, 53.0992
0.038477, 91.3187
0.0385772, 85.0077
0.0386774, 93.7974
0.0387776, 44.0497
0.0388778, 104.381
0.038978, 80.594
0.0390782, 61.283
0.0391784, 16.1598
0.0392786, 109.844
0.0393788, 67.6498
0.039479, 65.4064
0.0395792, 23.0004
0.0396794, 57.5337
0.0397796, 128.89
0.0398798, 193.694
0.03998, 63.3821
0.0400802, 313.017
0.0401804, 5547.35
0.0402806, 32986.8
0.0403808, 78770.3
0.040481, 102083
0.0405812, 84323.4
0.0406814, 42049.3
0.0407816, 9109.22
0.0408818, 591.323
0.040982, 657.477
0.0410822, 433.501
0.0411824, 401.428
0.0412826, 463.453
0.0413828, 688.945
0.041483, 484.285
0.0415832, 387.982
0.0416834, 398.824
0.0417836, 342.229
0.0418838, 77.6132
0.041984, 102.639
0.0420842, 79.9503
0.0421844, 61.6888
0.0422846, 135.773
0.0423848, 134.665
0.042485, 559.698
0.0425852, 2267.12
0.0426854, 3612.34
0.0427856, 3385.59
0.0428858, 2079.61
0.042986, 436.562
0.0430862, 174.595
0.0431864, 57.3521
0.0432866, 81.7871
0.0433868, 180.621
0.043487, 57.3372
0.0435872, 34.2682
0.0436874, 43.5167
0.0437876, 41.0565
0.0438878, 83.0938
0.043988, 90.3728
0.0440882, 106.472
0.0441884, 198.501
0.0442886, 128.762
0.0443888, 75.3785
0.044489, 43.383
0.0445892, 98.8162
0.0446894, 56.4302
0.0447896, 132.827
0.0448898, 51.367
0.04499, 3.85909
0.0450902, 95.7435
0.0451904, 97.9173
0.0452906, 148.399
0.0453908, 115.54
0.045491, 68.4439
0.0455912, 70.5953
0.0456914, 110.99
0.0457916, 98.7988
0.0458918, 140.816
0.045992, 103.044
0.0460922, 108.119
0.0461924, 74.7777
0.0462926, 74.391
0.0463928, 140.762
0.046493, 166.225
0.0465932, 46.5901
0.0466934, 102.321
0.0467936, 59.1829
0.0468938, 82.0274
0.046994, 38.447
0.0470942, 115.087
0.0471944, 21.5752
0.0472946, 15.6389
0.0473948, 91.833
0.047495, 26.9225
0.0475952, 104.871
0.0476954, 111.282
0.0477956, 121.806
0.0478958, 193.891
0.047996, 85.3181
0.0480962, 109.613
0.0481964, 95.4216
0.0482966, 131.859
0.0483968, 57.4981
0.048497, 116.209
0.0485972, 7.2194
0.0486974, 68.5359
0.0487976, 152.799
0.0488978, 151.301
0.048998, 95.5879
0.0490982, 33.6144
0.0491984, 97.3872
0.0492986, 34.1276
0.0493988, 95.6395
0.049499, 174.02
0.0495992, 58.0496
0.0496994, 50.3889
0.0497996, 140.699
0.0498998, 31.0447
0.05, 100.099
